,namespace,user_id,id
2874,eccos,larissal,178133
2875,boaviagem,larissal,205121
2876,physicsmacapa,pedro.paiva,543536
2877,porto,consultorsas,404465
2878,ftd,usuario5,210656
2879,ipenilopolis,nevesleticia,216390
2880,colegiofenix,lucasomb,263008
2881,ipetucurui,lucasomb,263009
2882,obrasilparacristo,nevesleticia,216424
2883,colegioabre,bruno.abre,296819
2884,academia,lucilene.coo,262336
2885,shalomblumenau,nevesleticia,216451
2886,batistashalon,lucasomb,263010
2887,cpcentenario,nevesleticia,216459
2888,educacionalsemear,nevesleticia,216478
2889,boaviagem,flromeiroc,216744
2890,centroeaviv,lucasomb,263011
2891,genesiscolegioecurso,edilenegenesis,207871
2892,christianschool,lucasomb,263012
2893,amadeus,camilaabrantes,230263
2894,teste,ademarsas,217116
2895,poliedro,fernandopoliedro,375960
2896,crb,juzanotti,100801
2897,colegiocastelo,lucas.gabriel,267722
2898,colegioguilhermedealmeida,camilaabrantes,230265
2899,institutoideia,viniciusanjos,135707
2900,cemardf,coordpatricia,272184
2901,qescola,conquistinha13,61959
2902,antarespapicu,graca.sup,365065
2903,itamarati,rafael.alves,543540
2904,ipetucurui,lucas.gabriel,268125
2905,qescola,pedromascarenhas,217652
2906,bancodequestoes,pedromascarenhas,217655
2907,boaviagem,miriamxavier11,112849
2908,mackenziesaopaulo,eleirevangelista,212892
2909,pentagono,danielapensado,224784
2910,cursoenfase,pedro.paiva,543538
2911,amadeus,Lorendana,351949
2912,estantemagica,EduNs,231362
2913,redemarista,joicilanycosta,223930
2914,colegioabre,usuario.teste,284350
2915,deltaeducacional,delta.lucio,523889
2916,colegioocteto,arlenegoulart,220527
2917,avaliacaoapogeu,marcellols49,377569
2918,avaliacaoapogeu,caruso,377570
2919,avaliacaoapogeu,josers23,377571
2920,qescola,jamilecoutinho,217106
2921,cotemig,luciano.cotemig,552262
2922,colegioshalom,dir.angelica,301297
2923,bancodequestoes,nevesleticia,217654
2924,www,EduNs,229140
2925,cam,camadm,214037
2926,dominius,rose.baggio,327033
2927,boaviagem,jaimecbv,198453
2928,colegioguilhermedealmeida,jorgechaves,181252
2929,saintgobain,fabiosaintgobain,265037
2930,pensecursos,prof.doretto,301303
2931,crb,juliana.lopes,256620
2932,colegiojk,jamilecoutinho,228370
2933,anglojacarei,alekomorek,144813
2934,csvp,proffabiohenrique,156649
2935,sincroniza,ana.margarida,282705
2936,ftd,gabrielaadmin,220129
2937,conhecereducacional,larissal,228371
2938,cotemig,marcelo.mattioli,552257
2939,mariliamattoso,rafael.alves,543543
2940,casdvest,casdvestadm,364947
2941,colegioauxiliadora,arlenegoulart,220528
2942,crecei,arlenegoulart,220529
2943,colegiobrasilia,gutt,337580
2944,novaalianca,arlenegoulart,220530
2945,colegiomarcondes,arlenegoulart,220531
2946,insa,geanice.raimunda,364929
2947,confessionalmonza,arlenegoulart,220532
2948,mundodeplatao,arlenegoulart,220534
2949,simontondf,arlenegoulart,220535
2950,olavonunes,arlenegoulart,220536
2951,presbiterianotatui,arlenegoulart,220537
2952,cursoprogressao,mariarita.ramos,364990
2953,evangcriancafeliz,arlenegoulart,220538
2954,antarespapicu,dioges.adm,280897
2955,colegiocristaopr,arlenegoulart,220539
2956,colegiocastelo,arlenegoulart,220540
2957,antaresseisbocas,alhandra.morais.sup,365066
2958,veramagaldi,arlenegoulart,220541
2959,betesda,arlenegoulart,220542
2960,ruthgomesfigueira,arlenegoulart,220543
2961,https://colegiomastersp,arlenegoulart,220544
2962,escolacristaba,arlenegoulart,220547
2963,spdacruz,everaldogarcia,365405
2964,ipemg,arlenegoulart,220549
2965,batistamaranata,arlenegoulart,220550
2966,presbiterianajdsaovicente,lucas.gabriel,272685
2967,antaressantosdumont,monica.diretoria,284199
2968,ipcabofrio,arlenegoulart,220551
2969,escolacemepe,arlenegoulart,220552
2970,escola,jamilecoutinho,226582
2971,colegiolamarck,arlenegoulart,220553
2972,batistashalon,arlenegoulart,220554
2973,presbiterianodepiumhi,arlenegoulart,220555
2974,casdinhosjc,casdinhoadm,364927
2975,colegiocristaoaquas,arlenegoulart,220556
2976,erasmobraga,arlenegoulart,220557
2977,antaresfatima,alhandra.morais.sup,365068
2978,colegiosiglan,arlenegoulart,220558
2979,mackenzietambore,arlenegoulart,220559
2980,cidadaniaevida,arlenegoulart,220560
2981,evangelicagoianesia,arlenegoulart,220561
2982,colegiocognos,arlenegoulart,220548
2983,crb,kelly.sacardi,372437
2984,ipec,arlenegoulart,220562
2985,antarespapicu,leninha.adm,280894
2986,chamberlain,arlenegoulart,220563
2987,antarespapicu,marcio.adm,280896
2988,christianschool,arlenegoulart,220564
2989,antarespapicu,marcondes.adm,280898
2990,simontonsapezal,arlenegoulart,220565
2991,escolacristal,arlenegoulart,220566
2992,cotemig,nivea.cotemig,552261
2993,batistaibicui,arlenegoulart,220567
2994,montedasoliveiras,arlenegoulart,220568
2995,lighthouse,arlenegoulart,220569
2996,espacolivre,arlenegoulart,220570
2997,escolasapiencia,arlenegoulart,220571
2998,felipemanoelcampos,arlenegoulart,220572
2999,colegiosussurana,arlenegoulart,220573
3000,castelodeeducacao,arlenegoulart,220574
3001,pequenosamuel,arlenegoulart,220575
3002,cotemig,poliana.cotemig,552260
3003,cnslpb,vanildagomes,225557
3004,phoenixeducacional,arlenegoulart,220576
3005,ipepirai,arlenegoulart,220577
3006,educacionalsemear,arlenegoulart,220578
3007,escolabetuel,arlenegoulart,220579
3008,ceribeirogil,arlenegoulart,220580
3009,batistaagnusdei,arlenegoulart,220581
3010,colegioecursoprogressao,joaoti,225582
3011,ipetucurui,arlenegoulart,220582
3012,dokimos,mariamdokimos,259858
3013,estantemagica,larissal,199000
3014,colegiocrescer,arlenegoulart,220583
3015,avaliacaoapogeu,angelamfol17,377563
3016,colegioalvaromelo,arlenegoulart,220584
3017,cesaber,arlenegoulart,220585
3018,faculdadeflamingo,faculdadeflamingo,190033
3019,cegetsemani,arlenegoulart,220586
3020,escolaeboasnovas,arlenegoulart,220587
3021,cpcentenario,arlenegoulart,220588
3022,escolacristasumare,arlenegoulart,220589
3023,colegiobal,arlenegoulart,220590
3024,escolakadima,arlenegoulart,220591
3025,shalomblumenau,arlenegoulart,220592
3026,vcmaker,andreamaia,186900
3027,capellakids,arlenegoulart,220593
3028,batistanovasiao,arlenegoulart,220594
3029,avaliacaoapogeu,mariapn20,377562
3030,batistavistaalegre,arlenegoulart,220595
3031,colegiomontesclaros,arlenegoulart,220596
3032,cesemeando,arlenegoulart,220597
3033,cotemig,fabio.s,552264
3034,colegiogradual,arlenegoulart,220598
3035,escolaporprincipios,arlenegoulart,220599
3036,ceescolita,arlenegoulart,220600
3037,cristaoantenorthomazi,arlenegoulart,220601
3038,ensinando,francipriani,228321
3039,obrasilparacristo,arlenegoulart,220602
3040,colegiosuzart,arlenegoulart,220603
3041,batistadaprimeira,arlenegoulart,220604
3042,cristaodapenha,arlenegoulart,220605
3043,antarespraiadeiracema,dioges.adm,280903
3044,colegiocriativo,arlenegoulart,220606
3045,ipesimonton,arlenegoulart,220607
3046,jaimekratz,arlenegoulart,220608
3047,educandarionospassosdejesus,arlenegoulart,220609
3048,batistariopretense,arlenegoulart,220610
3049,ipenilopolis,arlenegoulart,220611
3050,antarespraiadeiracema,leninha.adm,280900
3051,mackenziebrasilia,arlenegoulart,220612
3052,antarespraiadeiracema,marcio.adm,280902
3053,colegiocaetano,coordenacaocaetano,250635
3054,antarespraiadeiracema,marcondes.adm,280904
3055,antarespraiadeiracema,sylvia.adm,280899
3056,overabelcabral,ALEXANDRA.COORD,333616
3057,amais,brunofreitas,251399
3058,colegioecursodesafio,nathaliaangeiras,350969
3059,cursoequacao,weslleyalves,224900
3060,minhalista,larissal,213194
3061,crb,mirtestimpanaro,112878
3062,boaviagem,rominaxavier,224875
3063,iescamp,adminiescamp,224905
3064,antaresbarbosadefreitas,alhandra.morais.sup,365078
3065,avaliacaoapogeu,marcosjds57,377564
3066,teste,bagual,221750
3067,antarespraiadeiracema,fernandapereira.sup,365063
3068,queroaprender,larissal,177088
3069,escolaprofessorxavier,mauris,224899
3070,antaresseisbocas,leninha.adm,280888
3071,antaresseisbocas,marcio.adm,280890
3072,espacolivre,lucasomb,263013
3073,boaviagem,jamilecoutinho,217264
3074,amadeus,gisellemachado,204575
3075,avaliacaoapogeu,matheuslawall,377565
3076,maristadomsilverio,suporte,253546
3077,presbpatominas,lucasomb,263014
3078,objetivoportal,carloscamargo,225012
3079,avaliacaoapogeu,priscilaot87,377566
3080,qescola,valeria.adm,277503
3081,antarespapicu,glaubia.sup,280812
3082,presbfmc,lucasomb,263015
3083,lidera,davi.xavier,543544
3084,avaliacaoapogeu,gabrielscr.jf,377567
3085,colegiogamaliel,lucasomb,263016
3086,colegioiguatemy,andreiacfp91,343734
3087,avaliacaoapogeu,yaisacsp25,377568
3088,overabelcabral,rafael.alves,333517
3089,moppe,debora.coord,261467
3090,maristadomsilverio,samorim,256519
3091,overmossoro,rafael.alves,333369
3092,escolainewton,lucasomb,263017
3093,qescola,lucasomb,262886
3094,batistaibicui,lucasomb,263018
3095,antaresseisbocas,marcondes.adm,280892
3096,colband,claudiopinheiro,222746
3097,csvp,coord.liliane,267649
3098,amadeus,isabeladesousa,269679
3099,antaresseisbocas,sylvia.adm,280887
3100,cpresbsp,lucasomb,263019
3101,gamt,agostinhovania,36150
3102,crb,recondi,123114
3103,master,miri.ripardo,524646
3104,casdvest,victor.bastos,371025
3105,colegiolamarck,lucasomb,263020
3106,redeisaacnewton,solangeisaacnewton,203973
3107,colegiointegral,eduqoadm,278641
3108,csa,lucascsa,199342
3109,escolargf,lucasomb,262887
3110,cemj,admin.alan,277271
3111,mundodeplatao,lucasomb,263022
3112,cnsl,dir.dandara,263269
3113,qescola,conquistinha12,61958
3114,pensecursos,prof.rios,301300
3115,colegiorgf,lucasomb,262889
3116,colegiograciosa,lucasomb,263023
3117,colegiobrasilia,isabeladesousa,264574
3118,physicscidadenova,lorena.jacob,338550
3119,colegiointegral,alunardi,296841
3120,comeniusuberaba,lucasomb,263024
3121,eblighthouse,lucasomb,262890
3122,acessoportao,danielle.olandoski,337588
3123,batistaregular,lucasomb,263359
3124,ienec,lucasomb,263025
3125,cursologhus,adm.loghus,368676
3126,aprendemesmo,thiagohirosse,267403
3127,jam,lucasomb,263026
3128,escoladomingossavio,bruno.silva,264016
3129,colegioiguatemy,alexia.alonso,591254
3130,isemear,andressaisemear,275144
3131,ceprimeiromundo,raphaelmachado,563095
3132,escolacristasumare,lucas.gabriel,268158
3133,escolaolavonunes,lucasomb,263027
3134,macvest,macvestinho.antonio,563107
3135,ipemg,lucasomb,263028
3136,colegioomega,flromeiroc,235687
3137,escolapppp,lucasomb,263029
3138,montessori,raphaelmachado,563096
3139,cpcentenario,lucasomb,263030
3140,escolaagnusdei,lucasomb,263031
3141,universitario,thaynaracunha,367900
3142,colegiosantamariaminas,coordsantamariaminas,262108
3143,presbiterianotatui,lucasomb,263032
3144,batistariopretense,lucasomb,263033
3145,antaressantosdumont,alhandra.morais.sup,365072
3146,colegiosuzart,lucasomb,263034
3147,colegioomega,lucasomb,262907
3148,colegiomontesclaros,lucasomb,263035
3149,batistanovasiao,lucasomb,262902
3150,aees,lucasomb,263036
3151,fisicamarginal,idelfranio,259488
3152,cscatarina,lucasomb,262903
3153,colegiolegado,lucasomb,263037
3154,obrasilparacristo,lucasomb,262904
3155,cevangelicoagj,lucasomb,263038
3156,lidera,georgesilva,562442
3157,agape,coord.janaina,267431
3158,colegiopresbiterianosimonton,lucasomb,262905
3159,ecaminhodosanjos,lucasomb,263039
3160,cursoprogressao,richardy,539223
3161,santadoroteia,sassantadoroteia,305341
3162,colegioalvaromelo,lucasomb,262906
3163,ipepirai,lucasomb,263040
3164,estantemagica,camilaabrantes,227661
3165,crb,rosanecesari,124643
3166,escolaalpha,adm.joana.santos,277624
3167,cursoequacao,beto24,234169
3168,galois,admingalois,365055
3169,eccos,julyanneno,158442
3170,colegioecursoprogressao,biancardi,208047
3171,plannetataboao,seduc.tbs,570258
3172,acessocampolargokids,rafaela.cheble,569809
3173,contemporaneolagoanova,cv.roberto.peixoto,499983
3174,domus,raphaelmachado,563097
3175,jazzvestibular,pedro.candido,535128
3176,portinari,dianaportinari,424067
3177,faculdadeamadeus,Aldenescosta03,337586
3178,simbios,raphaelmachado,563098
3179,moppe,andrea.santos,262782
3180,escoladeimpacto,Bruna.melissa,569811
3181,master,deomarnogueira,365095
3182,master,raquel.pires,552550
3183,colegioaguiabelojardim,afraaguia2,251488
3184,colegioaguiabelojardim,galaguia2,251489
3185,colegiojoaopaulo,berenice.universitario,339098
3186,colegiodasamericas,monique.caversan,371046
3187,amais,andreaguiar,251404
3188,christianschool,lucas.gabriel,268489
3189,educandariodosaber,juliana.paradela,253090
3190,colegioeducallis,liliaeducallis,223450
3191,isemear,modestoisemear,233180
3192,montedasoliveiras,lucasomb,263041
3193,escolajoaocalvino,lucasomb,263042
3194,educacionalsemear,lucasomb,262972
3195,todalicao,dea.todalicao,544035
3196,colegiobrasilia,dani.pach,285044
3197,colegiomonjolo,lucasomb,262909
3198,acessoemilianoperneta,camila.rocha,544023
3199,elitecuritibaemilianoperneta,camila.rocha,544027
3200,escolaeboasnovas,lucasomb,263043
3201,cidadaniaevida,lucasomb,262973
3202,faculdadeflamingo,elidamacedo10,186172
3203,cursosazambuja,profaza50,552300
3204,cnslpb,marciacnsl,181059
3205,apogeu,carlosat8,320769
3206,bancodequestoes,marciofaria,238477
3207,institutoeurofarma,paulo.novais,540352
3208,pentagono,marcelomartins,235159
3209,colegiocb,cbmarcus,381352
3210,baraodemaua,veradias,368845
3211,borapassar,flromeiroc,235547
3212,magister,camilerodrigues,198904
3213,acessosantafelicidade,viviane.villatore,512365
3214,dominius,paula.ribeiro,300107
3215,pentagono,daniellasanchez,224521
3216,dominius,andrea.granado,300108
3217,metodocerto,flromeiroc,235548
3218,macvest,macvestinho.ana,563106
3219,capacitacaoinspira,madelainne.bastos,379751
3220,darwin,tamaravilanova,252843
3221,presbjuina,lucasomb,263044
3222,colegioalphaunis,cassia.coord,537281
3223,labatualidades,labatualidades,338557
3224,faculdadeflamingo,adrielymachado,252334
3225,pentagono,em.alphaville,252329
3226,dominius,renata.silva,300109
3227,contec,adrianabersot,254327
3228,contec,douglasbergamo,254328
3229,bancodequestoes,equipeeducarse,242325
3230,contec,josuemendes,254329
3231,contec,juniornicolai,254330
3232,fisicainloco,fininhoprof,195679
3233,experimentacao,felipepereira,254659
3234,stellamarisjuveve,marcelo.saraiva.smj,375982
3235,colegiomundial,prof.adolfomundial,590258
3236,colegiosantoandre,antonioferdinando,253146
3237,colegiouniverso,jose.renato,320751
3238,colegiouniverso,vagno.carvalho,320753
3239,colegiouniverso,tainah.fernandes,320754
3240,colegiolumiar,lucasomb,263045
3241,colegiomundial,prof.clebermundial,590259
3242,colegiouniverso,sheila.roberta,320755
3243,colegiomundial,prof.laisemundial,590260
3244,apogeudivinopolis,jucosta11,378907
3245,objetivoamericana,objetivodanilo,226597
3246,cem,amanda.cardena,368690
3247,pentagono,marcly.castro,243291
3248,colegiomundial,prof.hamina,590261
3249,benjaminconstant,sas.admin,524294
3250,pioxii,joicilany.costa,253257
3251,apogeuarcoiris,rosana.pereira,390549
3252,casdinhosjc,zank,252590
3253,preparavest,tiagobatata,227163
3254,physicsalcindocacela,raphaelmachado,337703
3255,pentagono,brunoloureiro,224519
3256,pentagono,patriciabauer,235344
3257,apogeuuba,joelson.lopes,378908
3258,pentagono,deciovanzella,245172
3259,capacitacaoinspira,capjonas,300060
3260,colegiomundial,prof.moniquemundial,590262
3261,colegiomodelo,testeadm123,392291
3262,dombosco,raphaelsouza,255279
3263,hubeducacional,lucas.gabriel,277732
3264,cegetsemani,lucasomb,262912
3265,maristadomsilverio,domsilverio,225571
3266,fazeducacao,italo.santiago,297483
3267,colegiointegral,caraujo,216158
3268,anchieta,vmagardi,257660
3269,pensecursos,milena.pense,279765
3270,colegioiguatemy,amandah84,343745
3271,cristaoantenorthomazi,lucasomb,262920
3272,enovoalvo,lucasomb,262913
3273,colegiodiaspora,lucasomb,263046
3274,vcmaker,alexpaiva,256640
3275,overmarciliofurtado,Douglas.Coelho.MF,343748
3276,cmc,gracecmc,253229
3277,colegioalexandra,lucasomb,262921
3278,fepcrato,lucasomb,262914
3279,colegiosete,jean11936102,246959
3280,batistamaranata,lucasomb,262922
3281,bertelsmann,flromeiroc,213697
3282,ipec,lucasomb,262915
3283,ciadosaber,12928843809,227804
3284,colegiomundial,prof.mairamundial,590263
3285,casdinhosjc,mineirinho,252591
3286,colegiointegracaoonline,silviaintegracao,256595
3287,colegiouniverso,nivianne.montelo,350962
3288,redeisaacnewton,poline.silva,253301
3289,saintgobain,brenosg,256591
3290,colegiopresbiterianobras,lucasomb,262916
3291,crescercampinas,profapaulatardim,210532
3292,physicsbatistacampos,tomas.cunha,489952
3293,colegiomundial,prof.guidomundial,590264
3294,redhouse,fabio.aviles,305829
3295,ebei,lucasomb,262917
3296,bertelsmann,digao,77030
3297,physicscidadenova,tomas.cunha,489954
3298,genesisstellamaris,dir.agra,272202
3299,gdv,adm.gdv,391259
3300,anchieta,marciarosa,257661
3301,presbiterianadogama,lucasomb,262923
3302,santadoroteia,adminsas,306849
3303,stellamarisjuveve,ana.alexandrini,301808
3304,stellamarisaguaverde,jonasstanley,335773
3305,escolacemepe,lucasomb,262924
3306,ensinando,paulogm,257448
3307,cemonza,lucasomb,262925
3308,podion,adminsas,306850
3309,presbericocardoso,lucas.gabriel,270403
3310,prisma,luis.fernando,279280
3311,anchieta,asantos07,257662
3312,viladainfanciafortaleza,master.natalia.pinheiro,570288
3313,colegiobilac,margarettepalmeira,152845
3314,colegiopel,lucasomb,262918
3315,ftd,alfredo.horna,257966
3316,escolaporprincipios,lucasomb,263047
3317,institutocaminhar,patriciarodrigues,247740
3318,pentagono,profpablodamaceno,222789
3319,escolaceuazul,lucasomb,262975
3320,eluneonline,francisadm,257904
3321,shekinah,lucasomb,262977
3322,fisicainloco,flromeiroc,278143
3323,overpontanegra,simone.soares,500210
3324,xvdenovembro,lucasomb,262919
3325,antarespapicu,monitor.mat.pa,280699
3326,colegiobatistaindependente,admcbisharon,368481
3327,escolainewton,lucas.gabriel,268496
3328,batistaindependente,lucasomb,262926
3329,colegiobatistaindependente,admcbiaparecida,368482
3330,overmarciliofurtado,NEWTON.MAR,333632
3331,colegiointegral,angelicaqueiroz,220980
3332,presbiterianodepiumhi,lucasomb,262927
3333,physicsaugustomontenegro,tomas.cunha,489957
3334,joaohmendonca,lucasomb,262928
3335,colegiogalileu,fernandocamargo,258796
3336,isaacnewtonsp,lucasomb,263048
3337,colegiocognos,flromeiroc,258805
3338,necicem,lucasomb,262929
3339,cpchamberlain,lucasomb,263049
3340,apogeu,vaniameirelles,368722
3341,evangcriancafeliz,lucasomb,262930
3342,overzonanorte,Mara.Oliveira,539375
3343,eccos,katiacastro,145398
3344,amais,prof.novotempo,540318
3345,colegioalbertsabin,sas.admin,536875
3346,iperesende,lucasomb,262932
3347,colegiomodelo,testepoliedro123,392292
3348,apogeubenfica,patricia.souza,378910
3349,colegioecursoprogressao,flromeiroc,282737
3350,casdinhosjc,Presunto,319760
3351,overnascimentodecastro,Douglas.Coelho.NC,343743
3352,physicsalmirantebarroso,tomas.cunha,489959
3353,souhabilis,flromeiroc,305417
3354,seomega,lucasomb,262986
3355,alpha,yamada,254247
3356,arp,lucasomb,263050
3357,imundoideal,lucasomb,262989
3358,colegiolobato,lucasomb,263051
3359,escolacristasumare,lucasomb,262990
3360,earcadenoe,lucasomb,263052
3361,presbericocardoso,lucasomb,262991
3362,betesda,lucasomb,263053
3363,ipenilopolis,lucasomb,262992
3364,cbic,lucasomb,263054
3365,simontonsapezal,lucasomb,262993
3366,dombosco,raphapsouza,253540
3367,cesemeando,lucasomb,263055
3368,cmpalmas,lucasomb,262994
3369,escolasapiencia,lucasomb,262995
3370,pensemac,lucasomb,263056
3371,ipcabofrio,lucasomb,262996
3372,escolacastroalves,coord.lourdes,266233
3373,macbrasiliaint,lucasomb,263057
3374,escolacristaba,lucasomb,262997
3375,iceducacao,lucasomb,263058
3376,edificandogeracoes,lucasomb,262998
3377,colegiocastelo,lucasomb,262999
3378,estantemagica,lucasomb,263060
3379,colegiocriativo,lucasomb,263000
3380,colegiosete,zelia,216520
3381,colegiosiglan,lucasomb,263001
3382,integradaruibarbosa,diretoramarisa,259818
3383,cursoprogressao,thaismendesmkt,320725
3384,cursoenfase,tomas.cunha,489963
3385,aeai,lucasomb,263062
3386,eajam,coord.darlene,270384
3387,antaresfatima,sylvia.adm,280881
3388,colegiobianguloiv,adminsas,306838
3389,stellamarisjuveve,daniel.faria,300111
3390,ceportoseguro,coord.meire,267466
3391,metodocerto,diretoradayane,266844
3392,colegiointegral,icarvalho,368170
3393,apogeubenfica,isabella.almeida,378911
3394,anossaatmosfera,barauna,236409
3395,colegiobrasilia,lucianaa,152560
3396,santarita,nilton,273588
3397,colegiocriativo,lucas.gabriel,268166
3398,redhouse,gutt,305420
3399,colegiointegral,isabeladesousa,268779
3400,boaviagem,elenilda,268033
3401,preparavest,profdanieljeremias,253639
3402,colegioanchietaii,adminsas,306842
3403,apogeu,gabrielmachado,381708
3404,colegiometropolitan,lucas.gabriel,270407
3405,preparavest,proflucasgroberio,253641
3406,fazeducacao,eduardo.monquero,297487
3407,padreeustaquio,rosanacpe,297479
3408,meta,googleplay,277741
3409,luminaedu,lucas.gabriel,270714
3410,ensinando,romuloestudando,269707
3411,objetivoamericana,barbaravendramel,269526
3412,universitas,flromeiroc,214023
3413,physicsmacapa,tomas.cunha,485603
3414,integra,jessica.ferreira,297724
3415,ipemg,lucas.gabriel,270410
3416,alferomendes,alferomendes,257198
3417,cepvilhena,lucas.gabriel,270715
3418,boaviagem,direcaocbv,296880
3419,escolapppp,lucas.gabriel,269479
3420,escolamaster,adminsas,306845
3421,ipesimonton,lucas.gabriel,270717
3422,objetivolorena,objenyara,365104
3423,ensinando,yasminnolasco,277614
3424,cpcentenario,lucas.gabriel,270412
3425,colegiosupremodaamazonia,nilsonsupremo,251160
3426,sociedadebread,lucas.gabriel,270718
3427,colegiomenezesesousa,dir.josefa,304471
3428,colegiocognos,beatrizn72,262877
3429,sesitatuape,marieldes,215669
3430,escolaagnusdei,lucas.gabriel,267748
3431,camp,elisangela.matos,270837
3432,pioxii,mathias.betim,268829
3433,antarespapicu,sylvia.adm,280893
3434,ipec,lucas.gabriel,270674
3435,escolapresblp,lucas.gabriel,270720
3436,estantemagica,admtestesae,296867
3437,vitae,cecilia.carlos,358921
3438,comeniusuberaba,lucas.gabriel,268504
3439,cegetsemani,lucas.gabriel,270675
3440,ipenilopolis,lucas.gabriel,270721
3441,presbjuina,lucas.gabriel,268117
3442,arquidiocesano,joicimarista,247935
3443,objetivoamericana,isabellabarichello,269167
3444,uniaomissnorte,lucas.gabriel,268499
3445,ensinando,prevestensinando,213730
3446,colegiosuzart,lucas.gabriel,269521
3447,simontonsapezal,lucas.gabriel,270722
3448,colegioedsonmonteiro,coord.daniele,268265
3449,colegiocastelosp,lucas.gabriel,268775
3450,batistaibicui,lucas.gabriel,268498
3451,proa,proa.adm,276604
3452,lepetitsp,lucas.gabriel,270415
3453,apogeuuba,edgardutra,379663
3454,colegiogamaliel,lucas.gabriel,268494
3455,alfeurosa,lucas.gabriel,273590
3456,colegiosussurana,lucas.gabriel,268473
3457,colegiomontesclaros,lucas.gabriel,270416
3458,pequenosamuel,lucas.gabriel,268483
3459,bosquemananciais,sasrafaela5,590279
3460,colegiosiglan,lucas.gabriel,268472
3461,colegiolegado,lucas.gabriel,270417
3462,fazeducacao,dani.cassiano,297480
3463,colegiograciosa,lucas.gabriel,268502
3464,lealecarvalho,lucas.gabriel,268480
3465,colegiomonjolo,lucas.gabriel,270676
3466,ensinando,julioarvellos,272089
3467,pioxi,leopioxi,338725
3468,novavisao,lucas.gabriel,268477
3469,colegioup,vanderlamxm4,348761
3470,estantemagica,admfabio,226403
3471,presbiterianomacae,lucas.gabriel,270419
3472,cristadecuritiba,lucas.gabriel,268476
3473,fepcrato,lucas.gabriel,269538
3474,ccserrinha,coord.monica,267976
3475,institutoeducacaosp,lucas.gabriel,268474
3476,colegiointegral,dayanedias,306847
3477,colegioalvaromelo,lucas.gabriel,270678
3478,stellamarisjuveve,luiza.coelho,300113
3479,vieirasantos,lucas.gabriel,270421
3480,educandarioterciocorreia,layza.araujo,346197
3481,institutomariaauxiliadora,pedrobogalhoima,273092
3482,semearjacarei,lucas.gabriel,268124
3483,aeai,lucas.gabriel,269474
3484,provaspoliedro,poliedro.thiago.valle,490865
3485,edificandogeracoes,lucas.gabriel,268470
3486,colegiopresbiterianosimonton,lucas.gabriel,270680
3487,presbiterianotatui,lucas.gabriel,268183
3488,imundoideal,lucas.gabriel,270459
3489,eblighthouse,lucas.gabriel,270681
3490,bosquemananciais,sas.admin,590278
3491,ecaminhodosanjos,lucas.gabriel,269507
3492,presbiterianadogama,lucas.gabriel,268809
3493,escolahwallon,lucas.gabriel,270460
3494,cristaodapenha,lucas.gabriel,268184
3495,objetivoamericana,oasecretaria,250687
3496,batistanovasiao,lucas.gabriel,270682
3497,amadeus,flromeiroc,208709
3498,colegiosete,edla.cruz,359915
3499,universitariolondrina,camila.rocha,540389
3500,dokimos,daleendokimos,227645
3501,novaalianca,lucas.gabriel,271771
3502,colegioguilhermedealmeida,fabioluizsimon,181232
3503,amadeus,Guto,22915
3504,iceducacao,lucas.gabriel,270683
3505,colegiojoaopaulo,rafael.alves,534860
3506,colegioelshadai,lucas.gabriel,270423
3507,macvest,macvest.anal,321540
3508,poliedro,camila.orientacao,392297
3509,batistariopretense,lucas.gabriel,270413
3510,casdinhosjc,samaralemos,320758
3511,meta,metlucasdeoliveira,265655
3512,americanobatistadapraiadacosta,coord.viviane,273081
3513,prisma,adm1prisma,266090
3514,colegiouniverso,paulo.kleber,379054
3515,colegiomarcondes,lucas.gabriel,271080
3516,antaressantosdumont,flromeiroc,284345
3517,meta,rafaelfeliciano,275471
3518,eeacg,adrianarangel,275590
3519,santoamerico,adminsas,402147
3520,colegiointegral,milaneteixeira,213198
3521,physicsalcindocacela,taiane.couto,481203
3522,colegiobiangulo,consultorbiangulo,320474
3523,brasilcursinhos,garra.guilherme.martins,515452
3524,prisma,adm2prisma,266091
3525,apogeu,gabrielscr.jf,320480
3526,sas,kassiopeyasas,299886
3527,ebei,lucas.gabriel,268330
3528,todalicao,todalicao.adm,539414
3529,colegiosagradafamilia,csf.maisa,327887
3530,estantemagica,thiago.santos,263547
3531,qescola,lucas.gabriel,267699
3532,eeacg,diretoramonica,275592
3533,colegiosagradafamilia,csf.nara,327886
3534,colegiobatistaindependente,admcbierica,368480
3535,escolajoaocalvino,lucas.gabriel,270425
3536,poliedro,miriam.orientacao,392298
3537,seomega,lucas.gabriel,270461
3538,escolapresbiterianadecanal,danielacanal,227640
3539,colegiosagradafamilia,csf.arlete,327888
3540,colegioecursoprogressao,viviane09,228737
3541,provaspoliedro,pedsjc,489975
3542,alpha,emmanuel,267993
3543,colegioecursodesafio,andriely,539416
3544,colegiolumiar,lucas.gabriel,270427
3545,colegiomastersp,lucas.gabriel,270462
3546,aees,lucas.gabriel,271774
3547,cesemeando,lucas.gabriel,267705
3548,escolaceuazul,lucas.gabriel,270463
3549,colegiodeltaserrinha,coord.angela,275701
3550,provaspoliedro,pedcampinas,489979
3551,escolaolavonunes,lucas.gabriel,267717
3552,master,nayanna.frota,368193
3553,sas,caesas,269336
3554,sjoseegito,profeduarda,208704
3555,colegiodiaspora,lucas.gabriel,270429
